user_id,purchase_event_id,event_number,conversation_id,session_id
27060,61245,2,,120091.0
27061,34879,1,13294.0,
27061,34879,2,13298.0,
27061,34879,3,13306.0,
27061,34879,4,,69734.0
27061,34879,5,,69593.0
27061,34879,6,13487.0,
27061,34879,7,,70712.0
27061,34879,8,13676.0,
27061,34879,9,13684.0,
27061,34879,10,13690.0,
27062,44221,1,,89321.0
27062,48910,1,,89321.0
27062,48910,2,,89965.0
27062,48910,3,,93937.0
27062,48910,4,,98246.0
27062,48910,5,,98421.0
27062,48910,6,20300.0,
27063,38416,1,,77883.0
27064,43477,1,,86285.0
27064,43477,2,,85608.0
27064,43477,3,,86118.0
27064,43477,4,,87386.0
27065,15220,1,,34044.0
27066,38317,1,,77366.0
27067,20431,1,,43732.0
27068,33482,1,,68322.0
27069,12208,1,,27351.0
27070,58296,1,,115050.0
27071,46470,1,,93373.0
27072,43361,1,17792.0,
27072,59820,1,24363.0,
27072,59820,2,24481.0,
27072,59820,3,24763.0,
27072,59820,4,24767.0,
27073,59184,1,,117294.0
27074,6651,1,,14022.0
27074,6651,2,,16207.0
27075,3061,1,328.0,
27075,3061,2,,3093.0
27075,3061,3,948.0,
27075,3061,4,1063.0,
27075,3061,5,,8151.0
27075,3061,6,1267.0,
27076,9661,1,,22467.0
27076,13747,1,,30371.0
27076,13747,2,,30915.0
27077,30201,1,,60577.0
27078,8328,1,,19564.0
27078,21368,1,,45370.0
27079,25776,1,,53273.0
27080,22111,1,8348.0,
27081,44033,1,,88659.0
27082,10054,1,,23033.0
27083,36696,3,,67468.0
27083,36696,4,,68243.0
27083,36696,5,,68795.0
27083,36696,6,,69188.0
27083,36696,7,,69623.0
27083,36696,8,,70048.0
27083,36696,9,,70672.0
27083,36696,10,,70926.0
27083,36696,11,,74658.0
27083,36696,12,14573.0,
27084,37167,1,14761.0,
27085,18874,1,,39036.0
27085,18874,2,,39087.0
27085,18874,3,,39737.0
27085,18874,4,,40746.0
27085,18874,5,,41051.0
27085,18874,6,,40994.0
27085,18874,7,,41235.0
27085,18874,8,,41052.0
27086,20814,1,7494.0,
27087,40580,1,16489.0,
27088,5921,1,,12933.0
27088,5921,2,,14612.0
27088,5921,3,,14338.0
27089,14184,1,,30731.0
27089,14184,2,,30849.0
27089,14184,3,,31378.0
27089,14184,4,,31391.0
27090,22676,1,,45715.0
27090,22676,2,,47502.0
27090,22676,3,,47461.0
27091,17481,1,,38827.0
27091,22808,1,8750.0,
27092,21858,1,8184.0,
27093,61562,1,,120116.0
27093,61562,2,,120263.0
27093,61562,3,,120585.0
27094,4986,1,,12141.0
27094,62277,1,24628.0,
27094,62277,2,24638.0,
27094,62277,3,25143.0,
27094,62277,4,,121237.0
27095,126,1,,2333.0
27096,33408,1,,66089.0
27096,33408,2,,67798.0
27097,48112,1,,96405.0
27098,39363,1,,80066.0
27098,39363,2,15896.0,
27099,20683,1,7398.0,
27099,20683,2,7400.0,
27100,57616,1,21452.0,
27100,57616,2,21478.0,
27100,57616,3,22016.0,
27100,57616,4,,109742.0
27100,57616,5,,112820.0
27100,57616,6,,113764.0
27101,2496,1,,7214.0
27101,43460,1,,87533.0
27102,62383,1,,121433.0
27102,62383,2,,121401.0
27103,15588,1,,34181.0
27104,33013,1,,67161.0
27104,55466,1,,105892.0
27104,55466,2,,108344.0
27104,55466,3,,109925.0
27105,29838,1,,60571.0
27105,32263,1,,60571.0
27105,32263,2,,61702.0
27105,32263,3,,63023.0
27105,32263,4,,64018.0
27105,32263,5,,65222.0
27106,25718,1,,53043.0
27107,21417,1,,45346.0
27107,21417,2,,45293.0
27108,6637,1,1015.0,
27108,6637,2,,6737.0
27108,6637,3,1029.0,
27108,6637,4,1134.0,
27108,6637,5,1369.0,
27108,6637,6,1522.0,
27108,6637,7,2232.0,
27108,6637,8,,15210.0
27109,36295,1,,70124.0
27109,36295,2,,70120.0
27109,36295,3,,71468.0
27109,36295,4,,71657.0
27109,36295,5,,72312.0
27109,36295,6,,72951.0
27109,36295,7,,73597.0
27110,55455,1,,109950.0
27111,13662,1,,26302.0
27111,13662,2,,26360.0
27111,13662,3,,27311.0
27111,13662,4,,27292.0
27111,13662,5,,29992.0
27111,48520,1,,97540.0
27111,48520,2,,97818.0
27111,48520,3,,97748.0
27111,53492,1,,97540.0
27111,53492,2,,97818.0
27111,53492,3,,97748.0
27111,53492,4,,97952.0
27111,53492,5,,98965.0
27111,53492,6,,101034.0
27111,53492,7,,105284.0
27111,53492,8,,107145.0
27112,685,1,,3401.0
27113,18742,1,,40933.0
27114,52748,1,21932.0,
27115,15530,1,,33415.0
27115,15530,2,,34198.0
27116,60538,1,,118344.0
27116,60538,2,,118984.0
27117,12822,1,,29086.0
27118,12729,1,,21945.0
27118,12729,2,,27803.0
27119,34845,1,,70337.0
27119,34845,2,,70406.0
27119,34845,3,,70862.0
27120,7349,1,,17030.0
27121,55779,1,23322.0,
27122,15228,1,,29777.0
27122,15228,2,,33700.0
27123,14087,1,,29134.0
27123,14087,2,,30119.0
27123,14087,3,,30338.0
27123,14087,4,,29815.0
27123,14087,5,,30832.0
27123,14087,6,,31329.0
27123,14087,7,,31364.0
27124,6650,1,,15577.0
27124,6650,2,,16103.0
27125,14769,1,,32762.0
27125,57183,1,,112933.0
27126,46000,1,,92813.0
27126,46000,2,19171.0,
27127,6764,1,,15389.0
27127,6764,2,2575.0,
27127,27877,1,,57814.0
27128,48496,1,,96426.0
27128,48496,2,,96710.0
27128,48496,3,,96802.0
27128,48496,4,,97218.0
27128,48497,1,,96426.0
27128,48497,2,,96710.0
27128,48497,3,,96802.0
27128,48497,4,,97218.0
27129,35183,1,,62889.0
27129,35183,2,,63870.0
27129,35183,3,,64055.0
27129,35183,4,,70295.0
27129,35183,5,,71375.0
27129,35205,1,,62889.0
27129,35205,2,,63870.0
27129,35205,3,,64055.0
27129,35205,4,,70295.0
27129,35205,5,,71375.0
27129,35205,6,,71546.0
27130,29006,1,,57960.0
27130,29006,2,,58765.0
27131,3311,1,,8875.0
27132,16665,1,,33455.0
27132,16665,2,,36885.0
27132,16665,3,,37207.0
27132,16665,4,6122.0,
27133,12669,1,,28190.0
27133,25660,1,,52788.0
27133,31587,1,,62970.0
27133,31587,2,,63640.0
27134,52871,1,21980.0,
27135,52424,1,21824.0,
27136,40579,1,,83648.0
27136,62350,1,,121422.0
27136,62350,2,26011.0,
27137,36312,1,,73777.0
27138,4734,1,,11847.0
27139,7029,1,,15705.0
27139,7029,2,,16263.0
27139,7029,3,,16654.0
27140,11473,1,,26659.0
27141,60224,1,,118757.0
27142,59566,1,,117187.0
27142,59566,2,24619.0,
27143,10305,1,,24013.0
27144,14716,1,,29231.0
27144,14716,2,,31345.0
27144,14716,3,,31934.0
27144,14716,4,5315.0,
27144,14716,5,5419.0,
27145,31276,1,,63116.0
27146,4781,1,,12252.0
27147,41053,1,,77490.0
27147,41053,2,,77820.0
27147,41053,3,,78688.0
27147,41053,4,,83216.0
27147,41053,5,,83796.0
27148,38163,1,,77246.0
27149,651,1,,2741.0
27149,651,2,282.0,
27149,651,3,,3332.0
27149,1911,1,,2741.0
27149,1911,2,282.0,
27149,1911,3,,3332.0
27149,1911,4,,6088.0
27150,11883,1,,15994.0
27150,11883,2,,18622.0
27150,11883,3,,18651.0
27150,11883,4,,19105.0
27150,11883,5,,19058.0
27150,11883,6,,19796.0
27150,11883,7,,21523.0
27150,11883,8,,24027.0
27150,11883,9,,26629.0
27151,4190,1,,11350.0
27152,34232,1,,69999.0
27153,19152,1,,41784.0
27154,8473,1,,19665.0
27155,39027,1,,79546.0
27156,25460,1,,52501.0
27157,15268,1,,33635.0
27158,61524,1,,120399.0
27159,53767,1,,107413.0
27160,57613,1,,113864.0
27161,35294,1,,70142.0
27161,35294,2,,70275.0
27161,35294,3,,70178.0
27161,35294,4,,71742.0
27162,56962,1,,112997.0
27162,56962,2,23958.0,
27162,56962,3,23959.0,
27163,20939,1,,41236.0
27163,20939,2,,41955.0
27163,20939,3,,41966.0
27163,20939,4,,41956.0
27163,20939,5,,41992.0
27163,20939,6,,44697.0
27164,25936,1,9958.0,
27164,30417,1,9958.0,
27164,30417,2,,53543.0
27164,30417,3,10570.0,
27164,30417,4,11523.0,
27165,27413,1,,57093.0
27165,33515,18,,65103.0
27165,33515,19,,66065.0
27165,33515,20,,66120.0
27165,33515,21,12681.0,
27165,33515,22,,67304.0
27165,33515,23,,67570.0
27165,33515,24,13003.0,
27165,33515,25,,68006.0
27165,33515,26,13053.0,
27165,33515,27,,68166.0
27165,33962,23,,67570.0
27165,33962,24,13003.0,
27165,33962,25,,68006.0
27165,33962,26,13053.0,
27165,33962,27,,68166.0
27165,33962,28,,68948.0
27165,33962,29,13273.0,
27165,33962,30,,69168.0
27165,33962,31,,69166.0
27165,33962,32,13336.0,
27166,1872,1,,4151.0
27166,1872,2,,4307.0
27166,1872,3,,4585.0
27166,1872,4,,5028.0
27166,1872,5,,5070.0
27166,1872,6,,5981.0
27166,1872,7,,6009.0
27166,50924,1,,101908.0
27166,56101,1,,110356.0
27166,56101,2,,111683.0
27167,15955,1,,35414.0
27167,15955,2,,35415.0
27167,16215,1,,35414.0
27167,16215,2,,35415.0
27167,16215,3,,36033.0
27168,37027,1,,75232.0
27169,41255,1,,81936.0
27169,47974,1,,96633.0
27170,25313,1,,48244.0
27170,25313,2,,48582.0
27170,25313,3,,48583.0
27170,25313,4,,52470.0
27171,54792,1,,108606.0
27171,54792,2,,108286.0
27171,54792,3,,108703.0
27171,54792,4,,109217.0
27171,54792,5,,109542.0
27172,35669,1,,71926.0
27173,6431,1,,10617.0
27173,6431,2,,13194.0
27173,6431,3,2125.0,
27173,6431,4,,13175.0
27173,6431,5,,16018.0
27173,6431,6,,15613.0
27173,6431,7,2503.0,
27174,32303,1,,65080.0
27175,15714,1,5765.0,
27176,38840,1,,79009.0
27177,2105,1,,4872.0
27177,2105,2,,6520.0
27177,2105,3,926.0,
27177,23198,1,,47549.0
27177,23198,2,,48144.0
27178,8895,1,,13647.0
27178,8895,2,,17269.0
27178,8895,3,2835.0,
27178,8895,4,,20452.0
27179,37489,1,,73182.0
27179,37489,2,,73326.0
27179,37489,3,,73005.0
27179,37489,4,,74307.0
27179,37489,5,,74916.0
27179,37489,6,,74361.0
27179,37489,7,,74480.0
27179,37489,8,,75687.0
27179,37489,9,,75428.0
27179,37489,10,,76194.0
27179,61628,1,,120564.0
27179,61628,2,,120719.0
27179,62089,1,,120564.0
27179,62089,2,,120719.0
27179,62089,3,,121004.0
27179,62089,4,,121196.0
27179,62089,5,,121096.0
27180,31114,1,,62786.0
27181,61513,1,,120252.0
27182,56432,1,,111067.0
27182,56432,2,,111781.0
27182,56432,3,,112181.0
27182,56432,4,,111691.0
27183,60425,1,,118135.0
27183,60425,2,,118443.0
27183,60425,3,,118141.0
27183,60425,4,,117971.0
27183,60425,5,,118952.0
27184,22777,1,,47167.0
27184,27091,1,,56227.0
27184,37577,1,,76317.0
27185,8459,1,,17749.0
27185,8459,2,,17681.0
27185,8459,3,,19593.0
27186,16203,1,,32509.0
27186,16203,2,,35252.0
27186,16203,3,,36179.0
27187,56842,1,,113132.0
27188,2842,1,,8185.0
27189,12495,1,,28074.0
27189,12495,2,4681.0,
27189,12495,3,4682.0,
27189,12495,4,,28033.0
27190,16537,1,,36911.0
27190,25759,1,,53254.0
27190,52848,1,,105644.0
27190,52848,2,,105452.0
27191,16646,1,,37315.0
27192,38197,1,,77677.0
27193,27425,1,,52807.0
27193,27425,2,,55198.0
27193,27425,3,10488.0,
27194,40072,1,16206.0,
27195,10719,1,,22510.0
27195,10719,2,,24716.0
27195,45291,1,,91137.0
27196,43516,1,,86420.0
27196,43516,2,17893.0,
27197,60794,1,25224.0,
27197,60794,2,,119364.0
27198,27955,1,,56503.0
27198,27955,2,,57726.0
27198,34175,1,,69325.0
27199,21603,1,,45660.0
27200,24765,1,,49110.0
27200,24765,2,,51135.0
27201,53817,1,22347.0,
27202,61172,1,,119993.0
27202,61172,2,,119872.0
27203,6885,1,,16273.0
27203,6885,2,2620.0,
27204,13772,1,,29638.0
27204,13772,2,,30931.0
27205,22711,1,,47217.0
27205,61075,1,,117813.0
27205,61075,2,,119970.0
27205,61075,3,,120007.0
27205,61075,4,,119722.0
27205,61075,5,,119928.0
27205,61075,6,25395.0,
27206,34443,1,,66179.0
27206,34443,2,,66307.0
27206,34443,3,12976.0,
27206,34443,4,,67617.0
27206,34443,5,,69990.0
27207,45371,1,18749.0,
27208,46874,1,,93634.0
27208,46874,2,,93904.0
27208,46874,3,19609.0,
27209,7053,1,2683.0,
27209,16769,1,,37338.0
27209,16769,2,6176.0,
27210,40446,1,,81389.0
27210,40446,2,16358.0,
27210,40446,3,,83294.0
27210,40446,4,16400.0,
27210,41490,1,,81389.0
27210,41490,2,16358.0,
27210,41490,3,,83294.0
27210,41490,4,16400.0,
27210,41490,5,,83547.0
27210,41490,6,,83412.0
27211,28525,1,,66686.0
27211,34579,1,,69655.0
27211,34579,2,,69752.0
27211,34579,3,,70230.0
27211,46702,1,,94119.0
27211,46702,2,19485.0,
27212,26789,1,10341.0,
27213,5486,1,,11779.0
27213,5486,2,,13940.0
27214,57396,1,,113434.0
27215,32413,1,12431.0,
27216,45578,1,,92103.0
27216,45579,1,,92103.0
27217,56933,1,,112525.0
27217,56933,2,23940.0,
27218,25319,1,9709.0,
27219,54251,1,,108463.0
27219,54251,2,,108095.0
27220,14684,1,,32717.0
27221,53931,1,,106904.0
27221,53931,2,,107186.0
27221,53931,3,,107907.0
27222,39353,1,,80142.0
27223,61796,1,,120100.0
27223,61796,2,25709.0,
27223,61796,3,25712.0,
27223,61796,4,,120778.0
27224,25911,1,,52569.0
27224,25911,2,,53772.0
27225,44957,1,,90066.0
27225,44957,2,,90838.0
27225,44957,3,,90944.0
27226,49065,1,,95354.0
27226,49065,2,,98999.0
27227,49000,1,,98970.0
27227,49000,2,,98848.0
27228,7240,1,,16975.0
27229,10906,1,3894.0,
27229,10906,2,4192.0,
27230,48485,1,,95362.0
27230,48485,2,,97090.0
27231,59518,1,,114707.0
27231,59518,2,,116614.0
27231,59518,3,,117159.0
27232,19170,1,,37321.0
27232,19170,2,,39243.0
27232,19170,3,,39311.0
27232,19170,4,,39933.0
27232,19170,5,,42005.0
27233,11940,1,,24807.0
27233,11940,2,,25364.0
27233,11940,3,,25365.0
27233,11940,4,,25616.0
27233,11940,5,,25789.0
27233,11940,6,,25951.0
27233,11940,7,,26598.0
27233,11940,8,,26599.0
27233,11940,9,,26600.0
27233,11940,10,,27503.0
27234,15749,1,5785.0,
27235,58579,1,,115430.0
27235,58579,2,,115857.0
27236,1427,1,,2482.0
27236,1427,2,,5162.0
27237,32359,1,,64920.0
27237,32359,2,,64802.0
27237,32359,3,,65290.0
27237,32359,4,12383.0,
27237,36890,1,,70223.0
27237,36890,2,,74918.0
27238,47148,1,,92912.0
27238,47148,2,,93007.0
27238,47148,3,,94721.0
27238,47148,4,,94593.0
27238,47148,5,,95278.0
27238,47148,6,19733.0,
27239,7716,1,,17618.0
27239,7716,2,,17651.0
27239,7716,3,,17652.0
27240,46835,1,,93285.0
27240,46835,2,,93679.0
27240,46835,3,,93117.0
27240,46835,4,,94116.0
27240,46835,5,,94319.0
27240,46835,6,19574.0,
27241,61918,1,25794.0,
27242,40544,1,16465.0,
27243,1311,1,,5012.0
27244,5081,1,,12840.0
27245,8402,1,,19333.0
27246,32322,1,,62895.0
27246,32322,2,,65078.0
27246,32322,3,,65147.0
27246,51946,1,,103622.0
27246,51946,2,21657.0,
27246,51946,3,,103642.0
27246,51946,4,21695.0,
27246,51946,5,,103450.0
27247,33371,1,,64611.0
27247,33371,2,,64915.0
27247,33371,3,,67863.0
27248,5978,6,,9756.0
27248,5978,7,,9757.0
27248,5978,8,1575.0,
27248,5978,9,,10333.0
27248,5978,10,,10879.0
27248,5978,11,,10763.0
27248,5978,12,,10858.0
27248,5978,13,,14067.0
27248,5978,14,,14497.0
27248,5978,15,,14616.0
27249,4890,4,,9674.0
27249,4890,5,,9691.0
27249,4890,6,,10003.0
27249,4890,7,,10592.0
27249,4890,8,,10824.0
27249,4890,9,,10625.0
27249,4890,10,,11079.0
27249,4890,11,,11837.0
27249,4890,12,,12378.0
27249,4890,13,,12379.0
27250,47260,1,19803.0,
27251,24801,2,,48568.0
27251,24801,3,9020.0,
27251,24801,4,,48511.0
27251,24801,5,,49442.0
27251,24801,6,9201.0,
27251,24801,7,,50679.0
27251,24801,8,,50653.0
27251,24801,9,,50665.0
27251,24801,10,,50680.0
27251,24801,11,,50873.0
27251,27717,5,,49442.0
27251,27717,6,9201.0,
27251,27717,7,,50679.0
27251,27717,8,,50653.0
27251,27717,9,,50665.0
27251,27717,10,,50680.0
27251,27717,11,,50873.0
27251,27717,12,,52375.0
27251,27717,13,9953.0,
27251,27717,14,,57716.0
27252,24008,1,,49072.0
27252,24008,2,,49090.0
27252,24008,3,,49091.0
27253,45794,1,,89891.0
27253,45794,2,,89970.0
27253,45794,3,,90025.0
27253,45794,4,,89841.0
27253,45794,5,,90224.0
27253,45794,6,,92265.0
27253,45794,7,,92959.0
27254,20062,1,,42985.0
27254,20062,2,,42986.0
27255,47135,1,,94956.0
27255,47135,2,,95376.0
27255,47135,3,19725.0,
27256,32623,1,,65909.0
27257,47287,1,,95171.0
27258,16309,1,,33714.0
27258,16309,2,,36084.0
27259,7991,1,,18714.0
27259,7991,2,,18416.0
27260,17654,1,,38478.0
27260,17654,2,,39250.0
27260,17734,1,,38478.0
27260,17734,2,,39250.0
27260,17734,3,,39350.0
27260,30173,1,,56219.0
27260,30173,2,,57195.0
27260,30173,3,,61042.0
27261,7663,1,,16540.0
27261,7663,2,,16927.0
27261,7663,3,,17604.0
27262,7930,1,,18402.0
27263,1962,1,,4550.0
27263,1962,2,,5942.0
27264,26540,1,,54557.0
27265,12452,1,,28273.0
27266,2532,1,1097.0,
27267,30715,1,,61572.0
27268,29874,1,,60007.0
27268,29874,2,,61109.0
27269,16064,1,,35200.0
27270,23888,1,,49376.0
27271,19304,1,,41845.0
27271,19913,1,,41845.0
27271,19913,2,,42876.0
27271,42633,1,,86482.0
27271,45429,1,,86482.0
27271,45429,2,,88991.0
27271,45429,3,,91956.0
27272,13653,1,,29405.0
27272,13653,2,,30104.0
27273,59659,1,,117510.0
27274,60882,1,25288.0,
27275,54228,1,,108257.0
27275,54228,2,,108158.0
27276,10668,1,,21411.0
27276,10668,2,,23907.0
27276,10668,3,,23925.0
27276,10668,4,,24567.0
27276,10668,5,,24299.0
27276,14243,12,,29026.0
27276,14243,13,,28960.0
27276,14243,14,,30009.0
27276,14243,15,,30041.0
27276,14243,16,,30051.0
27276,14243,17,,30022.0
27276,14243,18,,30527.0
27276,14243,19,,30711.0
27276,14243,20,,30700.0
27276,14243,21,,31647.0
27277,31041,1,,62650.0
27278,45054,1,18531.0,
27279,25846,1,,53271.0
27280,20321,1,,39659.0
27280,20321,2,,42965.0
27280,20321,3,,43407.0
27280,20321,4,,43395.0
27280,20321,5,,43408.0
27281,14627,1,,28949.0
27281,14627,2,,29640.0
27281,14627,3,,30946.0
27281,14627,4,,30947.0
27281,14627,5,,31471.0
27281,14627,6,,32201.0
27281,14627,7,,32822.0
27282,10725,1,,24344.0
27282,10725,2,,24327.0
27283,8894,1,,20122.0
27284,22158,1,,43695.0
27284,22158,2,,43882.0
27284,22158,3,,43883.0
27284,22158,4,7307.0,
27284,22158,5,,44910.0
27284,22158,6,,45538.0
27284,22158,7,,45540.0
27284,22158,8,,46393.0
27285,8217,1,,13306.0
27285,8217,2,2128.0,
27285,8217,3,,13285.0
27285,8217,4,,14425.0
27285,8217,5,2275.0,
27285,8217,6,,18973.0
27285,8217,7,,19014.0
27286,52994,1,,105790.0
27287,4169,1,,7286.0
27287,4169,2,,10963.0
27288,11538,1,4415.0,
27289,24709,1,,51099.0
27290,3090,1,1296.0,
27291,39308,1,,76528.0
27291,39308,2,,76396.0
27291,39308,3,,79752.0
27291,39308,4,,79685.0
27292,39016,1,15453.0,
27292,39016,2,15714.0,
27293,49302,1,,98808.0
27293,49302,2,,98893.0
27294,54543,1,,104329.0
27294,54543,2,21794.0,
27294,54543,3,,108921.0
27295,53987,1,,100141.0
27295,53987,2,,101644.0
27295,53987,3,,106206.0
27295,53987,4,,107495.0
27296,4453,1,,11330.0
27296,4453,2,,11683.0
27296,4453,3,1845.0,
27297,18845,1,,35696.0
27297,18845,2,,40966.0
27298,39536,1,15360.0,
27298,39536,2,,78792.0
27298,39536,3,15979.0,
27299,23124,1,,47804.0
27299,34900,1,,66197.0
27299,34900,2,,67122.0
27299,34900,3,,67180.0
27299,34900,4,,68255.0
27299,34900,5,,70981.0
27299,34900,6,,71112.0
27300,38750,1,,79036.0
27301,50755,1,,101524.0
27301,60625,1,25142.0,
27301,60625,2,25144.0,
27302,37680,1,13437.0,
27302,37680,2,13438.0,
27302,37680,3,13795.0,
27302,37680,4,,73887.0
27302,37680,5,14345.0,
27302,37680,6,14832.0,
27302,37680,7,14836.0,
27302,37680,8,14843.0,
27302,37680,9,,76391.0
27303,46416,1,18882.0,
27303,46416,2,,93551.0
27304,25294,1,9603.0,
27304,25294,2,,51869.0
27304,25294,3,9691.0,
27305,42736,1,,86322.0
27306,528,1,,2593.0
27306,528,2,,3438.0
27307,34891,1,,70808.0
27308,11052,1,,25319.0
27309,30847,1,,58795.0
27309,30847,2,,62129.0
27310,18641,1,,40266.0
27310,25606,1,,52590.0
27311,16117,1,,35390.0
27311,28166,1,,54012.0
27311,28166,2,,56251.0
27311,28166,3,10426.0,
27311,28166,4,,58414.0
27311,36418,1,,73493.0
27312,38562,1,,77348.0
27312,38562,2,,78024.0
27312,38562,3,,78209.0
27313,3947,1,1172.0,
27313,3947,2,,10139.0
27313,3947,3,,9848.0
27314,23409,1,,47140.0
27314,23409,2,,48951.0
27314,23409,3,,48481.0
27314,24448,1,,47140.0
27314,24448,2,,48951.0
27314,24448,3,,48481.0
27314,24448,4,,50191.0
27314,24448,5,9339.0,
27315,23370,1,,48404.0
27316,37722,1,,76485.0
27317,7471,1,2392.0,
27317,7471,2,,17330.0
27317,28456,1,,54374.0
27317,28456,2,,54972.0
27317,28456,3,,55485.0
27317,28456,4,,66409.0
27317,28456,5,10850.0,
27317,31190,1,,54374.0
27317,31190,2,,54972.0
27317,31190,3,,55485.0
27317,31190,4,,66409.0
27317,31190,5,10850.0,
27317,31190,6,,66644.0
27317,31190,7,,62438.0
27317,31190,8,11769.0,
27317,31190,9,11820.0,
27317,35676,5,,68546.0
27317,35676,6,,69053.0
27317,35676,7,13261.0,
27317,35676,8,,69256.0
27317,35676,9,,69964.0
27317,35676,10,,70082.0
27317,35676,11,13559.0,
27317,35676,12,,70574.0
27317,35676,13,,70710.0
27317,35676,14,,71905.0
27318,13289,1,,24076.0
27318,13289,2,,24077.0
27318,13289,3,3910.0,
27318,13289,4,,25891.0
27318,13289,5,,27617.0
27318,13289,6,4548.0,
27318,13289,7,4928.0,
27319,13513,1,,29712.0
27320,46149,1,16888.0,
27320,46149,2,18071.0,
27320,46149,3,18356.0,
27320,46149,4,19225.0,
27321,24546,1,,50569.0
27321,24546,2,,50556.0
27321,40429,1,,80473.0
27321,40429,2,16383.0,
27321,40429,3,,82413.0
27322,13480,1,4949.0,
27322,13480,2,4988.0,
27323,20145,1,,42103.0
27323,20145,2,,42104.0
27323,20145,3,6978.0,
27323,20145,4,,42401.0
27323,20145,5,,43301.0
27323,20681,1,,42103.0
27323,20681,2,,42104.0
27323,20681,3,6978.0,
27323,20681,4,,42401.0
27323,20681,5,,43301.0
27323,20681,6,,44242.0
27323,20681,7,,44234.0
27324,13474,1,,25505.0
27324,13474,2,,26038.0
27324,13474,3,,29723.0
27324,13474,4,4985.0,
27324,17778,1,,38885.0
27324,17778,2,6434.0,
27324,17778,3,6474.0,
27324,51445,1,,102152.0
27324,51445,2,,102691.0
27324,51445,3,,102588.0
27324,51445,4,21482.0,
27325,18105,1,,39538.0
27326,29620,1,,56122.0
27326,29620,2,,57071.0
27326,29620,3,,59522.0
27326,29620,4,,59869.0
27326,29620,5,,60431.0
27327,16484,1,6059.0,
27328,20032,1,,41569.0
27328,20032,2,,41513.0
27328,20032,3,,42932.0
27328,31860,1,,64322.0
27329,24249,1,8380.0,
27329,24249,2,,48277.0
27329,24249,3,9234.0,
27330,24911,1,,51706.0
27331,13138,1,,26878.0
27331,13138,2,,29526.0
27331,25489,1,,52481.0
27331,41216,1,,82582.0
27331,41216,2,16793.0,
27332,28353,1,,56128.0
27332,28353,2,,56102.0
27332,28353,3,,58344.0
27333,58919,1,,109191.0
27333,58919,2,,115407.0
27333,58919,3,,115322.0
27333,58919,4,,116555.0
27334,884,1,,4049.0
27334,5027,1,,12738.0
27335,55410,1,,109741.0
27335,55410,2,,109606.0
27335,55410,3,,109958.0
27335,55410,4,,110017.0
27335,55410,5,,110435.0
27335,55410,6,,110518.0
27336,21935,1,,46041.0
27336,22182,1,,46041.0
27336,22182,2,8369.0,
27336,22182,3,,46287.0
27337,35092,1,13780.0,
27338,40932,1,,77134.0
27338,40932,2,,83901.0
27339,62254,1,,121268.0
27340,22438,1,,46363.0
27340,22438,2,,47077.0
27341,14662,1,,32078.0
27341,14662,2,,32591.0
27342,33053,1,,60239.0
27342,33053,2,,65031.0
27342,33053,3,,67160.0
27343,14672,1,5396.0,
27344,20428,1,,43108.0
27344,20428,2,,43519.0
27344,20428,3,,43813.0
27344,20428,4,7250.0,
27344,20428,5,,43833.0
27344,20428,6,,43814.0
27344,20428,7,7294.0,
27344,40726,1,,82977.0
27345,32961,1,,66109.0
27346,24492,1,,50342.0
27347,1172,1,,4296.0
27348,48545,1,,89310.0
27348,48545,2,19024.0,
27348,48545,3,,97633.0
27349,50738,1,,101588.0
27349,53571,1,,101588.0
27349,53571,2,,102915.0
27349,53571,3,,103503.0
27349,53571,4,,106816.0
27350,112,1,,1826.0
27350,112,2,,1832.0
27351,55973,1,,110653.0
27351,55973,2,23444.0,
27352,32753,1,,66028.0
27353,22066,1,8313.0,
27354,23920,1,,49057.0
27355,689,1,,3617.0
27355,6185,1,,14882.0
27355,6185,2,2404.0,
27356,30757,1,,49423.0
27356,30757,2,,50797.0
27356,30757,3,,52799.0
27356,30757,4,,57862.0
27356,30757,5,,60620.0
27356,30757,6,,61351.0
27357,46606,1,,94060.0
27358,38471,1,,78461.0
27359,59496,1,,117410.0
27360,19962,1,,35237.0
27360,19962,2,,37028.0
27360,19962,3,,37595.0
27360,19962,4,,42953.0
27360,55293,1,,110481.0
27361,11062,1,,25213.0
27361,11062,2,,25142.0
27362,20197,1,,35165.0
27362,20197,2,,36061.0
27362,20197,3,,36532.0
27362,20197,4,,38884.0
27362,20197,5,,42852.0
27362,20197,6,,43297.0
27362,41441,1,,82641.0
27363,32213,1,11706.0,
27363,32213,2,11708.0,
27363,32213,3,12340.0,
27364,47932,1,,96643.0
27364,47932,2,,96887.0
27364,47932,3,20030.0,
27365,14475,1,,32117.0
27366,8911,1,,20024.0
27367,35611,1,,72122.0
27368,44097,1,,88808.0
27369,12317,1,,27505.0
27370,39362,1,,80072.0
27370,47716,1,,80072.0
27370,47716,2,,79912.0
27370,47716,3,,83047.0
27370,47716,4,,84467.0
27370,47716,5,,83602.0
27370,47716,6,16972.0,
27370,47716,7,16973.0,
27370,47716,8,,85069.0
27370,47716,9,,89865.0
27370,47716,10,,95660.0
27370,56863,1,,112832.0
27370,56863,2,,112535.0
27371,24643,1,,50643.0
27371,36823,1,14657.0,
27372,36055,1,,73102.0
27373,3461,1,,5497.0
27373,3461,2,,8864.0
27373,3461,3,,8879.0
27373,3461,4,,8854.0
27373,3461,5,,9207.0
